amt,fytd,comp_per_pfy,fy,month,rec,outlay,source_func_parent
2109.0,4031.0,2920.0,2016,11,False,True,General Government
25191.0,48594.0,41373.0,2016,11,False,True,Net Interest
-5675.0,-25242.0,-25073.0,2016,11,False,True,Undistributed Offsetting Receipts
336526.0,602410.0,617121.0,2016,11,False,True,Total
136651.0,0.0,0.0,2016,11,False,False,Deficit
0.0,180843.0,0.0,2016,11,False,False,Deficit
121576.0,121576.0,109220.0,2016,10,True,False,Individual Income Taxes
2277.0,2277.0,4256.0,2016,10,True,False,Corporation Income Taxes
76312.0,76312.0,74382.0,2016,10,True,False,Social Insurance and Retirement Receipts
2723.0,2723.0,2156.0,2016,10,True,False,Social Insurance and Retirement Receipts
326.0,326.0,311.0,2016,10,True,False,Social Insurance and Retirement Receipts
5707.0,5707.0,5577.0,2016,10,True,False,Excise Taxes
1326.0,1326.0,2132.0,2016,10,True,False,Estate and Gift Taxes
3069.0,3069.0,3435.0,2016,10,True,False,CustomsDuties
8376.0,8376.0,9577.0,2016,10,True,False,Miscellaneous Receipts
221692.0,221692.0,211046.0,2016,10,True,False,Total
52027.0,52027.0,60443.0,2016,10,False,True,National Defense
4244.0,4244.0,2329.0,2016,10,False,True,International Affairs
2355.0,2355.0,2327.0,2016,10,False,True,"General Science, Space, and Technology"
218.0,218.0,221.0,2016,10,False,True,Energy
2782.0,2782.0,2265.0,2016,10,False,True,Natural Resourcesand Environment
11882.0,11882.0,7284.0,2016,10,False,True,Agriculture
-2089.0,-2089.0,879.0,2016,10,False,True,Commerce and Housing Credit
7222.0,7222.0,5756.0,2016,10,False,True,Transportation
2378.0,2378.0,1559.0,2016,10,False,True,Community and Regional Development
3978.0,3978.0,5895.0,2016,10,False,True,"Education, Training, Employment, and Social Services"
40656.0,40656.0,42421.0,2016,10,False,True,Health
23636.0,23636.0,75411.0,2016,10,False,True,Medicare
21305.0,21305.0,37664.0,2016,10,False,True,IncomeSecurity
77620.0,77620.0,74758.0,2016,10,False,True,SocialSecurity
7410.0,7410.0,20632.0,2016,10,False,True,Veterans Benefits and Services
4502.0,4502.0,4489.0,2016,10,False,True,Administration of Justice
1923.0,1923.0,2462.0,2016,10,False,True,General Government
23403.0,23403.0,20005.0,2016,10,False,True,Net Interest
-19567.0,-19567.0,-19197.0,2016,10,False,True,Undistributed Offsetting Receipts
265884.0,265884.0,347604.0,2016,10,False,True,Total
44192.0,0.0,0.0,2016,10,False,False,Deficit
0.0,44192.0,0.0,2016,10,False,False,Deficit
159628.0,1546075.0,1540802.0,2016,9,True,False,Individual Income Taxes
66492.0,299571.0,343797.0,2016,9,True,False,Corporation Income Taxes
92481.0,1062305.0,1010426.0,2016,9,True,False,Social Insurance and Retirement Receipts
487.0,48853.0,51177.0,2016,9,True,False,Social Insurance and Retirement Receipts
317.0,3905.0,3651.0,2016,9,True,False,Social Insurance and Retirement Receipts
22566.0,95045.0,98279.0,2016,9,True,False,Excise Taxes
1479.0,21354.0,19232.0,2016,9,True,False,Estate and Gift Taxes
3145.0,34837.0,35041.0,2016,9,True,False,Customs Duties
9942.0,154743.0,146295.0,2016,9,True,False,Miscellaneous Receipts
356537.0,3266688.0,3248701.0,2016,9,True,False,Total
60292.0,595303.0,591372.0,2016,9,False,True,National Defense
7843.0,45304.0,48784.0,2016,9,False,True,International Affairs
2808.0,30230.0,29468.0,2016,9,False,True,"General Science, Space, and Technology"
1192.0,3749.0,6910.0,2016,9,False,True,Energy
3776.0,37792.0,33988.0,2016,9,False,True,Natural Resources and Environment
-2173.0,20175.0,20229.0,2016,9,False,True,Agriculture
-12134.0,-32789.0,-38335.0,2016,9,False,True,Commerce and Housing Credit
10931.0,92941.0,90021.0,2016,9,False,True,Transportation
2474.0,21052.0,21649.0,2016,9,False,True,Community and Regional Development
8485.0,108058.0,120391.0,2016,9,False,True,"Education, Training, Employment, and Social Services"
45477.0,511320.0,482162.0,2016,9,False,True,Health
69093.0,594535.0,546203.0,2016,9,False,True,Medicare
43019.0,514583.0,509432.0,2016,9,False,True,Income Security
76779.0,916078.0,887748.0,2016,9,False,True,Social Security
21273.0,174515.0,159739.0,2016,9,False,True,Veterans Benefits and Services
5068.0,57144.0,53582.0,2016,9,False,True,Administration of Justice
2212.0,18640.0,16922.0,2016,9,False,True,General Government
-16966.0,240722.0,223330.0,2016,9,False,True,Net Interest
-6271.0,-95251.0,-115803.0,2016,9,False,True,Undistributed Offsetting Receipts
323178.0,3854100.0,3687790.0,2016,9,False,True,Total
-33359.0,0.0,0.0,2016,9,False,False,Deficit
0.0,587412.0,0.0,2016,9,False,False,Deficit
109306.0,1421997.0,1386447.0,2017,8,True,False,Individual Income Taxes
1337.0,233631.0,233079.0,2017,8,True,False,Corporation Income Taxes
84894.0,1016469.0,969824.0,2017,8,True,False,Social Insurance and Retirement Receipts
4217.0,45424.0,48366.0,2017,8,True,False,Social Insurance and Retirement Receipts
363.0,3859.0,3588.0,2017,8,True,False,Social Insurance and Retirement Receipts
7416.0,72603.0,72480.0,2017,8,True,False,Excise Taxes
1765.0,21172.0,19875.0,2017,8,True,False,Estate and Gift Taxes
2947.0,31374.0,31692.0,2017,8,True,False,Customs Duties
14067.0,119643.0,144801.0,2017,8,True,False,Miscellaneous Receipts
226311.0,2966172.0,2910151.0,2017,8,True,False,Total
51993.0,543107.0,535011.0,2017,8,False,True,National Defense
2150.0,39027.0,37461.0,2017,8,False,True,International Affairs
2824.0,27744.0,27422.0,2017,8,False,True,"General Science, Space, and Technology"
-158.0,3201.0,2557.0,2017,8,False,True,Energy
3723.0,32707.0,34017.0,2017,8,False,True,Natural Resources and Environment
360.0,22861.0,22348.0,2017,8,False,True,Agriculture
-6610.0,-13205.0,-22335.0,2017,8,False,True,Commerce and Housing Credit
9805.0,84211.0,82010.0,2017,8,False,True,Transportation
1955.0,20892.0,18577.0,2017,8,False,True,Community and Regional Development
9475.0,129838.0,99573.0,2017,8,False,True,"Education, Training, Employment, and Social Services"
49302.0,485645.0,465843.0,2017,8,False,True,Health
55843.0,519568.0,525443.0,2017,8,False,True,Medicare
35447.0,462592.0,471564.0,2017,8,False,True,Income Security
79163.0,865310.0,839299.0,2017,8,False,True,Social Security
15417.0,154043.0,153241.0,2017,8,False,True,Veterans Benefits and Services
4648.0,53926.0,52076.0,2017,8,False,True,Administration of Justice
1571.0,17768.0,16427.0,2017,8,False,True,General Government
25260.0,274563.0,257688.0,2017,8,False,True,Net Interest
-8167.0,-83915.0,-88980.0,2017,8,False,True,Undistributed Offsetting Receipts
334000.0,3639882.0,3529243.0,2017,8,False,True,Total
107689.0,0.0,0.0,2017,8,False,False,Deficit
0.0,673710.0,0.0,2017,8,False,False,Deficit
114957.0,1386447.0,1379255.0,2016,8,True,False,Individual Income Taxes
1137.0,233079.0,268387.0,2016,8,True,False,Corporation Income Taxes
82095.0,969824.0,923185.0,2016,8,True,False,Social Insurance and Retirement Receipts
6731.0,48366.0,50969.0,2016,8,True,False,Social Insurance and Retirement Receipts
358.0,3588.0,3347.0,2016,8,True,False,Social Insurance and Retirement Receipts
7448.0,72480.0,74732.0,2016,8,True,False,Excise Taxes
1762.0,19875.0,17687.0,2016,8,True,False,Estate and Gift Taxes
2953.0,31692.0,31843.0,2016,8,True,False,Customs Duties
13886.0,144801.0,133845.0,2016,8,True,False,Miscellaneous Receipts
231327.0,2910151.0,2883250.0,2016,8,True,False,Total
48666.0,535011.0,536294.0,2016,8,False,True,National Defense
2786.0,37461.0,42521.0,2016,8,False,True,International Affairs
2777.0,27422.0,26616.0,2016,8,False,True,"General Science, Space, and Technology"
-372.0,2557.0,5891.0,2016,8,False,True,Energy
3569.0,34017.0,30307.0,2016,8,False,True,Natural Resources and Environment
425.0,22348.0,21462.0,2016,8,False,True,Agriculture
3756.0,-20656.0,-22430.0,2016,8,False,True,Commerce and Housing Credit
10071.0,82010.0,79189.0,2016,8,False,True,Transportation
2142.0,18577.0,19662.0,2016,8,False,True,Community and Regional Development
9794.0,99573.0,108678.0,2016,8,False,True,"Education, Training, Employment, and Social Services"
46477.0,465843.0,444180.0,2016,8,False,True,Health
54755.0,525443.0,501114.0,2016,8,False,True,Medicare
35972.0,471564.0,473313.0,2016,8,False,True,Income Security
76668.0,839299.0,813180.0,2016,8,False,True,Social Security
14306.0,153241.0,145688.0,2016,8,False,True,Veterans Benefits and Services
5575.0,52076.0,48933.0,2016,8,False,True,Administration of Justice
1393.0,16427.0,13761.0,2016,8,False,True,General Government
26270.0,257688.0,234680.0,2016,8,False,True,Net Interest
-6593.0,-88980.0,-109828.0,2016,8,False,True,Undistributed Offsetting Receipts
338438.0,3530922.0,3413210.0,2016,8,False,True,Total
107111.0,0.0,0.0,2016,8,False,False,Deficit
0.0,620771.0,0.0,2016,8,False,False,Deficit
113453.0,1312691.0,1271490.0,2017,7,True,False,Individual Income Taxes
9033.0,232294.0,231942.0,2017,7,True,False,Corporation Income Taxes
84129.0,931575.0,887729.0,2017,7,True,False,Social Insurance and Retirement Receipts
3925.0,41207.0,41636.0,2017,7,True,False,Social Insurance and Retirement Receipts
356.0,3497.0,3229.0,2017,7,True,False,Social Insurance and Retirement Receipts
7800.0,65187.0,65031.0,2017,7,True,False,Excise Taxes
1445.0,19407.0,18113.0,2017,7,True,False,Estate and Gift Taxes
3188.0,28427.0,28739.0,2017,7,True,False,Customs Duties
8710.0,105576.0,130915.0,2017,7,True,False,Miscellaneous Receipts
232040.0,2739861.0,2678824.0,2017,7,True,False,Total
43109.0,491114.0,486345.0,2017,7,False,True,National Defense
2536.0,36877.0,34675.0,2017,7,False,True,International Affairs
2362.0,24921.0,24645.0,2017,7,False,True,"General Science, Space, and Technology"
59.0,3358.0,2929.0,2017,7,False,True,Energy
2952.0,28984.0,30448.0,2017,7,False,True,Natural Resources and Environment
266.0,22502.0,21923.0,2017,7,False,True,Agriculture
1031.0,-6595.0,-26092.0,2017,7,False,True,Commerce and Housing Credit
7931.0,74406.0,71939.0,2017,7,False,True,Transportation
1605.0,18937.0,16436.0,2017,7,False,True,Community and Regional Development
6245.0,120364.0,89778.0,2017,7,False,True,"Education, Training, Employment, and Social Services"
43923.0,436343.0,419366.0,2017,7,False,True,Health
22806.0,463725.0,470687.0,2017,7,False,True,Medicare
27402.0,427146.0,435592.0,2017,7,False,True,Income Security
79199.0,786147.0,762631.0,2017,7,False,True,Social Security
7268.0,138626.0,138935.0,2017,7,False,True,Veterans Benefits and Services
5689.0,49278.0,46501.0,2017,7,False,True,Administration of Justice
1238.0,16196.0,15034.0,2017,7,False,True,General Government
25723.0,249302.0,231418.0,2017,7,False,True,Net Interest
-6364.0,-75749.0,-82387.0,2017,7,False,True,Undistributed Offsetting Receipts
274980.0,3305882.0,3190804.0,2017,7,False,True,Total
42940.0,0.0,0.0,2017,7,False,False,Deficit
0.0,566021.0,0.0,2017,7,False,False,Deficit
99867.0,1271490.0,1276630.0,2016,7,True,False,Individual Income Taxes
8554.0,231942.0,266068.0,2016,7,True,False,Corporation Income Taxes
80169.0,887729.0,845762.0,2016,7,True,False,Social Insurance and Retirement Receipts
1865.0,41636.0,45583.0,2016,7,True,False,Social Insurance and Retirement Receipts
376.0,3229.0,3029.0,2016,7,True,False,Social Insurance and Retirement Receipts
6077.0,65031.0,66966.0,2016,7,True,False,Excise Taxes
1571.0,18113.0,16422.0,2016,7,True,False,Estate and Gift Taxes
3059.0,28739.0,29936.0,2016,7,True,False,Customs Duties
8461.0,130915.0,122018.0,2016,7,True,False,Miscellaneous Receipts
209998.0,2678824.0,2672414.0,2016,7,True,False,Total
46891.0,486345.0,495853.0,2016,7,False,True,National Defense
3335.0,34675.0,39145.0,2016,7,False,True,International Affairs
2524.0,24645.0,24063.0,2016,7,False,True,"General Science, Space, and Technology"
0.0,2929.0,6140.0,2016,7,False,True,Energy
3044.0,30448.0,27059.0,2016,7,False,True,Natural Resources and Environment
532.0,21923.0,20719.0,2016,7,False,True,Agriculture
2144.0,-24412.0,-22119.0,2016,7,False,True,Commerce and Housing Credit
7782.0,71939.0,70693.0,2016,7,False,True,Transportation
1691.0,16436.0,17656.0,2016,7,False,True,Community and Regional Development
6027.0,89778.0,100182.0,2016,7,False,True,"Education, Training, Employment, and Social Services"
45126.0,419366.0,398033.0,2016,7,False,True,Health
50171.0,470687.0,476892.0,2016,7,False,True,Medicare
34771.0,435588.0,446190.0,2016,7,False,True,Income Security
76734.0,762631.0,738492.0,2016,7,False,True,Social Security
14600.0,138935.0,138394.0,2016,7,False,True,Veterans Benefits and Services
4453.0,46501.0,43702.0,2016,7,False,True,Administration of Justice
1898.0,15041.0,11295.0,2016,7,False,True,General Government
27969.0,231418.0,209314.0,2016,7,False,True,Net Interest
-6879.0,-82387.0,-103741.0,2016,7,False,True,Undistributed Offsetting Receipts
322813.0,3192487.0,3137961.0,2016,7,False,True,Total
,,,2016,7,False,True,". (**) Less than absolute value of $500,000"
112815.0,0.0,0.0,2016,7,False,False,Deficit
0.0,513663.0,0.0,2016,7,False,False,Deficit
150546.0,1199238.0,1171623.0,2017,6,True,False,Individual Income Taxes
57371.0,223261.0,223388.0,2017,6,True,False,Corporation Income Taxes
110250.0,847446.0,807560.0,2017,6,True,False,Social Insurance and Retirement Receipts
334.0,37282.0,39770.0,2017,6,True,False,Social Insurance and Retirement Receipts
412.0,3141.0,2854.0,2017,6,True,False,Social Insurance and Retirement Receipts
7418.0,57386.0,58954.0,2017,6,True,False,Excise Taxes
1459.0,17963.0,16543.0,2017,6,True,False,Estate andGift Taxes
2871.0,25238.0,25680.0,2017,6,True,False,Customs Duties
7999.0,96866.0,122455.0,2017,6,True,False,Miscellaneous Receipts
338660.0,2507820.0,2468827.0,2017,6,True,False,Total
57805.0,448005.0,439454.0,2017,6,False,True,National Defense
1140.0,34341.0,31341.0,2017,6,False,True,International Affairs
2828.0,22559.0,22121.0,2017,6,False,True,"General Science, Space, and Technology"
707.0,3299.0,2928.0,2017,6,False,True,Energy
3215.0,26032.0,27404.0,2017,6,False,True,Natural Resources and Environment
2.0,22235.0,21391.0,2017,6,False,True,Agriculture
14807.0,-7625.0,-28236.0,2017,6,False,True,Commerceand Housing Credit
10072.0,66475.0,64156.0,2017,6,False,True,Transportation
1474.0,17332.0,14745.0,2017,6,False,True,Community and Regional Development
48324.0,114119.0,83752.0,2017,6,False,True,"Education, Training, Employment, and Social Services"
42661.0,392420.0,374240.0,2017,6,False,True,Health
73293.0,440919.0,420516.0,2017,6,False,True,Medicare
39953.0,399743.0,400817.0,2017,6,False,True,Income Security
83617.0,706948.0,685898.0,2017,6,False,True,Social Security
23213.0,131358.0,124335.0,2017,6,False,True,Veterans Benefits and Services
5329.0,43590.0,42048.0,2017,6,False,True,Administration of Justice
1670.0,14959.0,13136.0,2017,6,False,True,General Government
25729.0,223579.0,203449.0,2017,6,False,True,Net Interest
-6946.0,-69385.0,-75508.0,2017,6,False,True,Undistributed Offsetting Receipts
428894.0,3030903.0,2867988.0,2017,6,False,True,Total
90234.0,0.0,0.0,2017,6,False,False,Deficit
0.0,523083.0,0.0,2017,6,False,False,Deficit
133828.0,1171623.0,1167500.0,2016,6,True,False,Individual Income Taxes
61272.0,223388.0,255453.0,2016,6,True,False,Corporation Income Taxes
110489.0,807560.0,771048.0,2016,6,True,False,Social Insurance and Retirement Receipts
279.0,39770.0,42084.0,2016,6,True,False,Social Insurance and Retirement Receipts
306.0,2854.0,2680.0,2016,6,True,False,Social Insurance and Retirement Receipts
6910.0,58954.0,60087.0,2016,6,True,False,Excise Taxes
1678.0,16543.0,15112.0,2016,6,True,False,Estate andGift Taxes
2781.0,25680.0,26334.0,2016,6,True,False,Customs Duties
12028.0,122455.0,106622.0,2016,6,True,False,Miscellaneous Receipts
329572.0,2468827.0,2446920.0,2016,6,True,False,Total
48815.0,439454.0,444385.0,2016,6,False,True,National Defense
3152.0,31341.0,36523.0,2016,6,False,True,International Affairs
2591.0,22121.0,21427.0,2016,6,False,True,"General Science, Space, and Technology"
736.0,2928.0,5363.0,2016,6,False,True,Energy
3482.0,27404.0,24191.0,2016,6,False,True,Natural Resources and Environment
354.0,21391.0,20197.0,2016,6,False,True,Agriculture
-4085.0,-26556.0,-22735.0,2016,6,False,True,Commerce and Housing Credit
8585.0,64156.0,61841.0,2016,6,False,True,Transportation
1726.0,14745.0,15903.0,2016,6,False,True,Community and Regional Development
14537.0,83752.0,84242.0,2016,6,False,True,"Education, Training, Employment, and Social Services"
42627.0,374240.0,351362.0,2016,6,False,True,Health
45715.0,420516.0,403051.0,2016,6,False,True,Medicare
32215.0,400817.0,401462.0,2016,6,False,True,Income Security
80860.0,685898.0,663942.0,2016,6,False,True,Social Security
13623.0,124335.0,118022.0,2016,6,False,True,Veterans Benefits and Services
4896.0,42048.0,39311.0,2016,6,False,True,Administration of Justice
2500.0,13142.0,10376.0,2016,6,False,True,General Government
27108.0,203449.0,181833.0,2016,6,False,True,Net Interest
-6117.0,-75508.0,-97415.0,2016,6,False,True,Undistributed Offsetting Receipts
323320.0,2869674.0,2763281.0,2016,6,False,True,Total
-6252.0,0.0,0.0,2016,6,False,False,Deficit
0.0,400847.0,0.0,2016,6,False,False,Deficit
103981.0,1048691.0,1037796.0,2017,5,True,False,Individual Income Taxes
5935.0,165890.0,162116.0,2017,5,True,False,Corporation Income Taxes
88669.0,737196.0,697071.0,2017,5,True,False,Social Insurance and Retirement Receipts
17431.0,36948.0,39491.0,2017,5,True,False,Social Insurance and Retirement Receipts
325.0,2729.0,2547.0,2017,5,True,False,Social Insurance and Retirement Receipts
8123.0,49968.0,52044.0,2017,5,True,False,Excise Taxes
2015.0,16504.0,14864.0,2017,5,True,False,Estate and Gift Taxes
2421.0,22367.0,22899.0,2017,5,True,False,Customs Duties
11516.0,88867.0,110426.0,2017,5,True,False,Miscellaneous Receipts
240418.0,2169160.0,2139254.0,2017,5,True,False,Total
48963.0,390200.0,390639.0,2017,5,False,True,National Defense
3302.0,33200.0,28189.0,2017,5,False,True,International Affairs
2506.0,19730.0,19530.0,2017,5,False,True,"General Science, Space, and Technology"
75.0,2592.0,2192.0,2017,5,False,True,Energy
2538.0,22817.0,23922.0,2017,5,False,True,Natural Resources and Environment
27.0,22234.0,21037.0,2017,5,False,True,Agriculture
1329.0,-22432.0,-24151.0,2017,5,False,True,Commerce and Housing Credit
7451.0,56404.0,55571.0,2017,5,False,True,Transportation
1383.0,15858.0,13019.0,2017,5,False,True,Community and Regional Development
7226.0,65795.0,69215.0,2017,5,False,True,"Education, Training, Employment, and Social Services"
43559.0,349759.0,331613.0,2017,5,False,True,Health
51485.0,367626.0,374801.0,2017,5,False,True,Medicare
39055.0,359790.0,368602.0,2017,5,False,True,Income Security
78680.0,623334.0,605038.0,2017,5,False,True,Social Security
14858.0,108145.0,110712.0,2017,5,False,True,Veterans Benefits and Services
4154.0,38260.0,37152.0,2017,5,False,True,Administration of Justice
3452.0,13289.0,10636.0,2017,5,False,True,General Government
25020.0,197850.0,176341.0,2017,5,False,True,Net Interest
-6217.0,-62439.0,-69391.0,2017,5,False,True,Undistributed Offsetting Receipts
328844.0,2602013.0,2544667.0,2017,5,False,True,Total
88426.0,0.0,0.0,2017,5,False,False,Deficit
0.0,432853.0,0.0,2017,5,False,False,Deficit
96956.0,1037796.0,1014673.0,2016,5,True,False,Individual Income Taxes
4542.0,162116.0,182685.0,2016,5,True,False,Corporation Income Taxes
82860.0,697071.0,675585.0,2016,5,True,False,Social Insurance and Retirement Receipts
17786.0,39491.0,41675.0,2016,5,True,False,Social Insurance and Retirement Receipts
304.0,2547.0,2391.0,2016,5,True,False,Social Insurance and Retirement Receipts
6805.0,52044.0,52987.0,2016,5,True,False,Excise Taxes
1492.0,14864.0,13858.0,2016,5,True,False,Estate and Gift Taxes
2427.0,22899.0,23393.0,2016,5,True,False,Customs Duties
11431.0,110426.0,96740.0,2016,5,True,False,Miscellaneous Receipts
224603.0,2139254.0,2103987.0,2016,5,True,False,Total
42258.0,390639.0,395067.0,2016,5,False,True,National Defense
2846.0,28189.0,33020.0,2016,5,False,True,International Affairs
2210.0,19530.0,18541.0,2016,5,False,True,"General Science, Space, and Technology"
413.0,2192.0,4466.0,2016,5,False,True,Energy
2765.0,23922.0,21051.0,2016,5,False,True,Natural Resources and Environment
136.0,21037.0,19769.0,2016,5,False,True,Agriculture
-137.0,-22471.0,-27761.0,2016,5,False,True,Commerce and Housing Credit
7071.0,55610.0,53926.0,2016,5,False,True,Transportation
1650.0,13019.0,14260.0,2016,5,False,True,Community and Regional Development
7548.0,69215.0,67424.0,2016,5,False,True,"Education, Training, Employment, and Social Services"
40129.0,331613.0,309278.0,2016,5,False,True,Health
26092.0,374801.0,359156.0,2016,5,False,True,Medicare
29954.0,368602.0,369208.0,2016,5,False,True,Income Security
76396.0,605038.0,585068.0,2016,5,False,True,Social Security
7142.0,110712.0,105084.0,2016,5,False,True,Veterans Benefits and Services
4391.0,37152.0,34898.0,2016,5,False,True,Administration of Justice
4482.0,10603.0,9572.0,2016,5,False,True,General Government
27868.0,176341.0,159485.0,2016,5,False,True,Net Interest
-6104.0,-69391.0,-60677.0,2016,5,False,True,Undistributed Offsetting Receipts
277111.0,2546353.0,2470835.0,2016,5,False,True,Total
52508.0,0.0,0.0,2016,5,False,False,Deficit
0.0,407099.0,0.0,2016,5,False,False,Deficit
249320.0,944710.0,940840.0,2017,4,True,False,Individual Income Taxes
59721.0,159955.0,157574.0,2017,4,True,False,Corporation Income Taxes
117523.0,648527.0,614211.0,2017,4,True,False,Social Insurance and Retirement Receipts
5109.0,19516.0,21705.0,2017,4,True,False,Social Insurance and Retirement Receipts
323.0,2403.0,2243.0,2017,4,True,False,Social Insurance and Retirement Receipts
4358.0,41845.0,45239.0,2017,4,True,False,Excise Taxes
4198.0,14489.0,13372.0,2017,4,True,False,Estate and Gift Taxes
